Gmin ['Gmin', 0.31, {'D', 'Bb', 'G'}, 'D']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.43, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.56, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.46, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.47, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.28, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.34, {'E', 'G', 'B'}, '']
Emin ['Emin', 0.32, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.34, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.52, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.39, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.44, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.53, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.43, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.62, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.72, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.57, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.71, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.7, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.69, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.69, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.64, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.53, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.62, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.52, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.73, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.69, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.44, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.54, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.82, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.43, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.55, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.7, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.41, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.47, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.46, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.35, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.37, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.32, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.34, {'E', 'G', 'B'}, '']
Emin ['Emin', 0.38, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.44, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.39, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.52, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.34, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.7, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.71, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.43, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.64, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.43, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.72, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.62, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.5, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.47, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.54, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.92, {'E', 'G', 'B'}, '']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.73, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.52, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.82, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.54, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.44, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.69, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.56, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.5, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.46, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.47, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.55, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.41, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.71, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.34, {'E', 'G', 'B'}, '']
Emin ['Emin', 0.32, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.37, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.35, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.28, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.37, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.35, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.28, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.34, {'E', 'G', 'B'}, '']
Emin ['Emin', 0.32, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.55, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.41, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.71, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.46, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.47, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.5, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.56, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.44, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.69, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.82, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.54, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.92, {'E', 'G', 'B'}, '']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.73, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.52, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.54, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.5, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.47, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.64, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.43, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.72, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.62, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.7, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.71, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.43, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.52, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.34, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.38, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.44, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.39, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.32, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.34, {'E', 'G', 'B'}, '']
Emin ['Emin', 0.35, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.37, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.47, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.46, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.55, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.71, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.41, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.43, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.54, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.82, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.69, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.44, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.52, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.73, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.62, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.69, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.64, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.53, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.57, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.71, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.7, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.69, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.53, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.43, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.62, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.72, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.39, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.44, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.34, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.52, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.38, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.39, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.44, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.71, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.7, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.43, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.64, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.72, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.5, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.47, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.54, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.92, {'E', 'G', 'B'}, '']
Emin ['Emin', 0.52, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.73, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.82, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.62, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.56, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.5, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.55, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.71, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.41, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.35, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.37, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.28, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.52, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.34, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.53, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.43, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.62, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.69, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.57, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.69, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.53, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.64, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.44, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.69, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.54, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.43, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.46, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.47, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.34, {'E', 'G', 'B'}, '']
Emin ['Emin', 0.32, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.34, {'E', 'G', 'B'}, '']
Emin ['Emin', 0.32, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.46, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.47, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.43, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.54, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.44, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.69, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.69, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.53, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.64, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.69, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.57, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.53, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.43, {'E', 'G', 'B'}, 'G']
